artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),contains
['The Clash'],[75747],0.40299999999999997,0.674,0.877,161.423,-8.208,1,9,0.00158,1.38e-06,0.308,0.0351,0,194160,36,1977,1977,Garageland - Remastered,True
['The Clash'],[75747],0.337,0.929,0.759,162.361,-6.564,1,7,0.0655,0.0,0.131,0.0683,0,186627,35,1977,1977,Deny - Remastered,True
['The Clash'],[75747],0.467,0.917,0.813,141.069,-6.813,1,11,0.0585,0.0,0.467,0.0835,0,175773,40,1979,1979,Four ******** - Remastered,True
['The Clash'],[75747],0.478,0.91,0.7659999999999999,141.094,-6.414,1,11,0.027999999999999997,0.0,0.45299999999999996,0.0934,0,175800,28,1979,1979,Four ********,True
['The Clash'],[75747],0.78,0.748,0.956,151.625,-7.791,1,0,0.0914,2.54e-05,0.11900000000000001,0.0707,0,292187,36,1980,1980,Junco Partner - Remastered,True
['The Clash'],[75747],0.6859999999999999,0.688,0.7509999999999999,93.094,-9.747,1,4,0.44299999999999995,0.00628,0.0919,0.0446,0,231613,35,1980,1980,Washington ******* - Remastered,True
['The Clash'],[75747],0.7140000000000001,0.7020000000000001,0.934,133.658,-9.021,0,11,0.382,0.0,0.128,0.0382,0,150000,37,1982,1982,Atom Tan - Remastered,True
['The Clash'],[75747],0.38299999999999995,0.47100000000000003,0.387,187.192,-16.262,1,2,0.34600000000000003,0.386,0.092,0.0829,0,271133,36,1982,1982,Sean Flynn - Remastered,True
['The Clash'],[75747],0.5479999999999999,0.6459999999999999,0.884,81.521,-12.437999999999999,1,8,0.282,0.0,0.337,0.0465,0,230600,38,1985,1985,This is England,True
['The Clash'],[75747],0.565,0.9229999999999999,0.684,106.73899999999999,-7.35,1,0,0.11199999999999999,2.5300000000000002e-05,0.161,0.0907,0,107067,35,1977,1977,Protex **** - Remastered,True
['The Clash'],[75747],0.5579999999999999,0.778,0.8320000000000001,92.875,-7.931,1,2,0.00381,1.03e-06,0.298,0.0343,0,96400,34,1977,1977,48 Hours - Remastered,True
['The Clash'],[75747],0.625,0.45799999999999996,0.36700000000000005,142.871,-11.895999999999999,1,7,0.77,3.41e-05,0.215,0.0462,0,206453,35,1980,1980,Rebel Waltz - Remastered,True
['The Clash'],[75747],0.485,0.9440000000000001,0.514,134.754,-7.235,0,9,0.00675,0.000321,0.33899999999999997,0.128,0,185453,34,1980,1980,Ivan Meets G.I. Joe - Remastered,True
['The Clash'],[75747],0.738,0.608,0.951,131.886,-10.077,1,2,0.00551,0.0,0.264,0.0353,0,211720,35,1980,1980,One More Time - Remastered,True
['The Clash'],[75747],0.6779999999999999,0.843,0.6779999999999999,112.32799999999999,-8.669,1,5,0.255,1.91e-06,0.345,0.0517,0,102200,34,1980,1980,The Leader - Remastered,True
"['The Crusaders', 'B.B. King']","[136075, 59156]",0.6609999999999999,0.7709999999999999,0.625,99.249,-11.885,0,5,0.578,0.0938,0.9620000000000001,0.0431,0,326573,45,1982,1/1/1982,"The Thrill Is Gone - Live *********** Festival Hall, London)",True
"['The Cure', 'Paul Oakenfold']","[137390, 749222]",0.725,0.599,0.7070000000000001,92.6,-10.873,1,11,0.0121,0.292,0.0602,0.0604,0,345933,30,1990,11/20/1990,Close to Me - Closer Mix; **** Remaster [Remastered],True
"['The Cure', 'Paul Oakenfold']","[137390, 749222]",0.713,0.6829999999999999,0.775,92.404,-8.752,1,11,0.0524,0.0897,0.0632,0.0528,0,261560,26,1990,10/9/1990,Close to Me - Closest Mix,True
"['The Cure', 'Robert Smith']","[137390, 1033109]",0.674,0.693,0.747,94.01299999999999,-7.705,1,9,0.0215,0.521,0.0788,0.0408,0,466053,25,1990,11/20/1990,Lullaby - Extended Mix; **** Remaster [Remastered],True
['The Cure'],[137390],0.705,0.743,0.66,173.407,-7.524,0,6,0.0226,0.0219,0.0707,0.23800000000000002,0,169307,27,1979,5/11/1979,Grinding Halt - **** Remaster,True
['The Cure'],[137390],0.635,0.7040000000000001,0.541,81.617,-7.4510000000000005,1,9,0.00296,0.000986,0.0886,0.379,0,149267,26,1979,5/11/1979,Foxy Lady,True
['The Cure'],[137390],0.639,0.46399999999999997,0.607,166.396,-11.21,1,0,0.389,0.0011300000000000001,0.107,0.47200000000000003,0,137893,26,1979,5/11/1979,Meathook,True
['The Cure'],[137390],0.45299999999999996,0.00821,0.154,173.42700000000002,-18.073,1,2,0.8809999999999999,0.845,0.0753,0.0656,0,132493,27,1980,4/18/1980,A Reflection - **** Remaster,True
['The Cure'],[137390],0.727,0.546,0.575,116.542,-10.353,0,11,3.26e-05,0.0226,0.0759,0.0289,0,263560,27,1981,4/10/1981,Other Voices - **** Remaster,True
['The Cure'],[137390],0.6970000000000001,0.703,0.768,124.211,-8.357000000000001,1,11,0.467,0.00149,0.131,0.0352,0,223107,27,1985,8/26/1985,The Blood - **** Remaster,True
['The Cure'],[137390],0.748,0.905,0.857,112.13600000000001,-5.292999999999999,0,9,0.266,0.000128,0.0426,0.033,0,214240,31,1987,5/25/1987,Hot Hot Hot!!! - **** Remaster,True
['The Cure'],[137390],0.531,0.726,0.606,104.984,-8.875,1,2,0.452,1.16e-06,0.215,0.0304,0,163600,31,1987,5/25/1987,Catch - **** Remaster,True
['The Cure'],[137390],0.491,0.696,0.528,156.014,-8.706,0,9,0.11800000000000001,0.695,0.121,0.0258,0,427280,30,1989,5/2/1989,Homesick - **** Remaster,True
['The Cure'],[137390],0.665,0.6890000000000001,0.182,95.04799999999999,-9.057,1,7,0.5710000000000001,0.0909,0.0868,0.0316,0,393093,30,1989,5/2/1989,******** - **** Remaster,True
['The Cure'],[137390],0.583,0.6729999999999999,0.768,140.159,-9.894,0,9,0.518,0.665,0.182,0.0273,0,208800,30,1989,1989,Lovesong - 45 Version,True
['The Cure'],[137390],0.46299999999999997,0.853,0.69,169.574,-6.24,0,11,0.0101,0.0,0.107,0.0707,0,157053,41,2001,11/13/2001,Boys Don't Cry,True
['The Cure'],[137390],0.7090000000000001,0.747,0.8240000000000001,130.441,-6.557,0,11,0.428,0.00015900000000000002,0.201,0.0288,0,211467,41,2001,11/13/2001,The Walk,True
['The Cure'],[137390],0.687,0.131,0.363,126.99600000000001,-21.348000000000003,1,1,0.307,0.7759999999999999,0.47600000000000003,0.0456,0,118360,26,1979,5/11/1979,Subway Song - **** Remaster,True
['The Cure'],[137390],0.37,0.857,0.355,167.486,-7.4910000000000005,0,1,8.99e-05,4.69e-06,0.26,0.156,0,170267,26,1979,5/11/1979,It's Not You - **** Remaster,True
['The Cure'],[137390],0.701,0.223,0.0759,107.632,-13.220999999999998,1,9,0.000248,0.9129999999999999,0.25,0.0357,0,156333,26,1980,4/18/1980,***** - **** Remaster,True
['The Cure'],[137390],0.6759999999999999,0.8390000000000001,0.855,80.417,-8.775,0,11,0.0364,0.0164,0.1,0.0752,0,220640,25,1980,4/18/1980,Play for Today - **** Remaster,True
['The Cure'],[137390],0.873,0.446,0.838,115.081,-11.527000000000001,0,9,0.00677,0.718,0.1,0.0445,0,266533,25,1981,4/10/1981,The Holy Hour - **** Remaster,True
['The Cure'],[137390],0.629,0.871,0.6559999999999999,121.958,-6.852,0,6,0.008790000000000001,0.00242,0.228,0.0287,0,256320,26,1985,8/26/1985,A ***** like This - **** Remaster,True
['The Cure'],[137390],0.778,0.725,0.715,91.23299999999999,-9.925,1,0,0.0255,0.000134,0.0341,0.0426,0,198507,26,1985,8/26/1985,Six Different Ways - **** Remaster,True
['The Cure'],[137390],0.675,0.927,0.629,119.992,-3.455,1,0,0.162,1.77e-06,0.337,0.0446,0,223760,51,2004,6/29/2004,The End Of The World,True
['The Cure'],[137390],0.29600000000000004,0.5920000000000001,0.37,159.917,-5.138999999999999,0,11,0.000146,0.03,0.0577,0.034,0,165227,25,1979,5/11/1979,Boys Don't Cry - Chestnut Studio Demo 5/78,True
['The Cure'],[137390],0.5,0.872,0.419,77.218,-4.247,1,0,0.16,0.0,0.213,0.11599999999999999,0,156507,25,1979,5/11/1979,So What - **** Remaster,True
['The Cure'],[137390],0.34700000000000003,0.9670000000000001,0.754,165.347,-4.38,1,0,0.00451,0.000278,0.0615,0.12300000000000001,0,156333,25,1979,5/11/1979,I Want to Be Old - Sav Studio Demo *****,True
['The Cure'],[137390],0.531,0.87,0.8809999999999999,158.539,-4.298,0,10,0.057,8.99e-05,0.14,0.0423,0,201413,24,1979,5/11/1979,I'm Cold - Sav Studio Demo *****,True
['The Cure'],[137390],0.79,0.725,0.605,125.09700000000001,-9.935,1,0,0.0222,0.0637,0.0863,0.0549,0,184293,24,1980,4/18/1980,M - **** Remaster,True
['The Cure'],[137390],0.64,0.455,0.354,110.11399999999999,-13.913,1,9,0.233,0.924,0.0691,0.0464,0,327640,25,1981,4/10/1981,All Cats Are Grey - **** Remaster,True
['The Cure'],[137390],0.727,0.546,0.575,116.542,-10.353,0,11,3.26e-05,0.0226,0.0759,0.0289,0,263560,24,1981,4/10/1981,Other Voices - **** Remaster,True
['The Cure'],[137390],0.373,0.574,0.313,161.499,-10.06,0,5,0.00158,0.0284,0.23399999999999999,0.0308,0,254427,25,1981,4/10/1981,The Funeral Party - **** Remaster,True
['The Cure'],[137390],0.523,0.424,0.593,215.967,-10.703,0,9,0.037000000000000005,0.609,0.23199999999999998,0.0484,0,419373,25,1981,4/10/1981,Faith - **** Remaster,True
['The Cure'],[137390],0.436,0.8809999999999999,0.262,132.59,-5.997999999999999,1,7,0.00123,0.509,0.10800000000000001,0.0439,0,401000,24,1982,5/3/1982,One Hundred Years - **** Remaster,True
['The Cure'],[137390],0.61,0.795,0.893,133.381,-7.597,1,7,0.449,0.162,0.11800000000000001,0.0326,0,224187,26,1985,8/26/1985,The Baby Screams - **** Remaster,True
['The Cure'],[137390],0.49700000000000005,0.892,0.536,147.187,-6.519,1,2,0.00225,0.601,0.168,0.0485,0,271293,25,1985,8/26/1985,Push - **** Remaster,True
['The Cure'],[137390],0.499,0.787,0.642,142.553,-7.341,0,4,0.17,0.5660000000000001,0.0699,0.0439,0,297507,25,1985,8/26/1985,Sinking - **** Remaster,True
['The Cure'],[137390],0.7659999999999999,0.9309999999999999,0.828,111.92299999999999,-4.63,1,2,0.0434,0.00058,0.0882,0.034,0,215827,29,1987,5/25/1987,Hot Hot Hot!!!,True
['The Cure'],[137390],0.601,0.439,0.256,81.165,-11.192,1,5,0.251,0.0151,0.204,0.0257,0,292520,29,1987,5/25/1987,If Only ******* We Could Sleep - **** Remaster,True
['The Cure'],[137390],0.456,0.53,0.373,102.10700000000001,-9.083,1,6,0.46,0.00592,0.121,0.0281,0,271693,28,1987,5/25/1987,One More Time - **** Remaster,True
['The Cure'],[137390],0.384,0.9129999999999999,0.6579999999999999,120.251,-5.455,0,9,0.0426,0.000401,0.569,0.0493,0,320907,28,1987,5/25/1987,All I Want - **** Remaster,True
['The Cure'],[137390],0.6,0.632,0.483,169.47299999999998,-8.472000000000001,0,11,0.0829,0.00118,0.0854,0.0565,0,195693,23,1979,5/11/1979,***** Imaginary Boys - **** Remaster,True
['The Cure'],[137390],0.505,0.183,0.111,120.991,-24.791,1,6,0.873,0.84,0.248,0.0396,0,52307,24,1980,4/18/1980,The Final Sound - **** Remaster,True
['The Cure'],[137390],0.873,0.446,0.838,115.081,-11.527000000000001,0,9,0.00677,0.718,0.1,0.0445,0,266533,24,1981,4/10/1981,The Holy Hour - **** Remaster,True
['The Cure'],[137390],0.523,0.424,0.593,215.967,-10.703,0,9,0.037000000000000005,0.609,0.23199999999999998,0.0484,0,419373,23,1981,4/10/1981,Faith - **** Remaster,True
['The Cure'],[137390],0.353,0.914,0.158,166.084,-5.474,1,0,0.0114,0.0119,0.321,0.0438,0,296387,25,1984,4/30/1984,Shake *** Shake - **** Remaster,True
['The Cure'],[137390],0.387,0.36700000000000005,0.27399999999999997,150.197,-16.847,1,5,0.26899999999999996,0.556,0.149,0.0304,0,330000,32,1992,4/21/1992,Trust,True
['The Cure'],[137390],0.537,0.8109999999999999,0.435,149.877,-6.08,1,0,0.0539,0.435,0.0903,0.0283,0,335840,36,2000,2/15/2000,The Last Day of Summer,True
['The Cure'],[137390],0.616,0.612,0.745,162.938,-9.359,1,0,0.45799999999999996,0.517,0.0907,0.044000000000000004,0,294106,38,2001,11/13/2001,A Forest,True
['The Cure'],[137390],0.46799999999999997,0.73,0.816,169.643,-7.766,1,4,0.0799,0.7509999999999999,0.765,0.0599,0,134267,23,1979,5/11/1979,I Just Need Myself - PSI Studio Demo ****,True
['The Cure'],[137390],0.6559999999999999,0.43700000000000006,0.355,174.701,-10.437000000000001,1,0,0.00624,0.0264,0.157,0.0981,0,222093,23,1979,5/11/1979,***** ******** ***** - **** Remaster,True
['The Cure'],[137390],0.769,0.915,0.64,117.181,-6.553999999999999,1,0,0.396,0.5329999999999999,0.212,0.0889,0,158040,24,1985,8/26/1985,**** - **** Remaster,True
['The Cure'],[137390],0.701,0.741,0.682,112.676,-7.442,0,11,0.17300000000000001,0.00128,0.113,0.0269,0,256160,24,1985,8/26/1985,Kyoto Song - **** Remaster,True
['The Cure'],[137390],0.618,0.8170000000000001,0.8420000000000001,101.79899999999999,-6.774,1,7,0.31,8.92e-06,0.319,0.0296,0,153040,27,1987,5/25/1987,The Perfect **** - **** Remaster,True
['The Cure'],[137390],0.5539999999999999,0.9179999999999999,0.677,124.46700000000001,-5.928,1,0,0.165,0.00123,0.46,0.0372,0,256640,26,1987,5/25/1987,Torture - **** Remaster,True
['The Cure'],[137390],0.507,0.988,0.48200000000000004,100.74700000000001,-3.877,1,7,0.0658,0.006,0.33299999999999996,0.133,0,268200,29,1990,10/9/1990,Never Enough,True
['The Cure'],[137390],0.366,0.9079999999999999,0.489,180.02599999999998,-4.224,1,0,0.14800000000000002,0.0016300000000000002,0.315,0.0407,0,304947,35,2000,2/15/2000,Maybe *******,True
['The Cure'],[137390],0.764,0.713,0.713,146.077,-8.339,1,1,0.222,5.88e-06,0.0986,0.225,0,203400,22,1979,5/11/1979,Fire in Cairo - **** Remaster,True
['The Cure'],[137390],0.888,0.366,0.9790000000000001,104.73100000000001,-12.725999999999999,1,2,0.276,0.804,0.0725,0.0416,0,247533,22,1980,4/18/1980,In Your House - **** Remaster,True
['The Cure'],[137390],0.541,0.721,0.307,134.232,-7.869,1,10,0.00016999999999999999,0.8859999999999999,0.201,0.0284,0,289800,22,1981,4/10/1981,The Drowning Man - **** Remaster,True
['The Cure'],[137390],0.603,0.9640000000000001,0.564,112.79799999999999,-7.245,0,9,0.000109,0.0801,0.11900000000000001,0.043,0,303960,23,1982,5/3/1982,A Strange Day - **** Remaster,True
['The Cure'],[137390],0.42,0.889,0.634,135.421,-5.86,1,0,0.00402,0.488,0.0795,0.0393,0,274240,22,1982,5/3/1982,The Hanging Garden - **** Remaster,True
['The Cure'],[137390],0.6970000000000001,0.703,0.768,124.211,-8.357000000000001,1,11,0.467,0.00149,0.131,0.0352,0,223107,23,1985,8/26/1985,The Blood - **** Remaster,True
['The Cure'],[137390],0.746,0.616,0.8059999999999999,126.10600000000001,-13.387,1,11,0.848,0.9059999999999999,0.0979,0.0564,0,83360,23,1985,8/26/1985,In Between Days - RS Home Demo ****** ************,True
['The Cure'],[137390],0.499,0.787,0.642,142.553,-7.341,0,4,0.17,0.5660000000000001,0.0699,0.0439,0,297507,23,1985,8/26/1985,Sinking - **** Remaster,True
['The Cure'],[137390],0.556,0.654,0.625,79.95,-11.033,0,4,0.0284,0.64,0.387,0.0332,0,402800,35,2000,2/15/2000,Out of This World,True
['The Cure'],[137390],0.696,0.359,0.845,120.321,-11.939,0,1,0.0326,0.871,0.235,0.0545,0,53640,22,1979,5/11/1979,The ***** Burton - **** Remaster,True
['The Cure'],[137390],0.85,0.348,0.7809999999999999,140.149,-13.245,0,11,0.0664,0.8390000000000001,0.11,0.106,0,200160,22,1980,4/18/1980,Secrets - **** Remaster,True
['The Cure'],[137390],0.509,0.9209999999999999,0.5579999999999999,156.65,-5.327999999999999,1,0,0.000217,0.135,0.29600000000000004,0.0748,0,191333,21,1981,4/10/1981,Doubt - **** Remaster,True
['The Cure'],[137390],0.76,0.7979999999999999,0.818,119.77,-8.482000000000001,0,11,0.0027199999999999998,0.0002,0.0753,0.0332,0,245413,22,1984,4/30/1984,Birdmad **** - **** Remaster,True
['The Cure'],[137390],0.59,0.605,0.503,80.009,-6.6770000000000005,0,4,0.342,0.00011399999999999999,0.109,0.0368,0,171373,22,1984,4/30/1984,Dressing Up - **** Remaster,True
['The Cure'],[137390],0.54,0.953,0.34299999999999997,96.12700000000001,-9.3,0,5,0.23800000000000002,0.0428,0.966,0.0524,0,219573,25,1987,5/25/1987,Like ********* - **** Remaster,True
['The Cure'],[137390],0.449,0.608,0.82,81.81,-11.355,1,9,0.45,0.9309999999999999,0.107,0.0263,0,209627,26,1989,5/2/1989,Pictures of You - RS Home Demo ************ - 04/88,True
['The Cure'],[137390],0.568,0.589,0.6559999999999999,108.219,-12.683,0,9,0.49700000000000005,0.00355,0.23399999999999999,0.0288,1,311267,30,1992,4/21/1992,Wendy Time,True
['The Cure'],[137390],0.47,0.0833,0.17300000000000001,122.02600000000001,-15.713,0,9,0.9840000000000001,0.8370000000000001,0.114,0.0385,0,276547,21,1979,5/11/1979,***** ******** ***** - Robert Smith Home Demo ****,True
['The Cure'],[137390],0.5529999999999999,0.6759999999999999,0.365,142.513,-5.454,0,5,0.0255,0.0010400000000000001,0.33299999999999996,0.0605,0,221960,21,1979,5/11/1979,Fire in Cairo - Chestnut Studio Demo 5/78,True
['The Cure'],[137390],0.779,0.35700000000000004,0.353,110.83200000000001,-11.287,1,2,0.0013599999999999999,0.8190000000000001,0.115,0.0496,0,354240,20,1980,4/18/1980,At ***** - **** Remaster,True
['The Cure'],[137390],0.772,0.523,0.752,94.194,-9.788,1,2,0.000298,0.795,0.282,0.0364,0,328360,21,1982,5/3/1982,Siamese Twins - **** Remaster,True
['The Cure'],[137390],0.531,0.912,0.725,142.495,-3.373,1,9,0.0358,0.00869,0.20600000000000002,0.0371,0,177840,22,1986,1986,In Between Days - 45 Version,True
['The Cure'],[137390],0.395,0.45399999999999996,0.42100000000000004,178.787,-8.657,1,2,0.213,0.142,0.22399999999999998,0.0277,0,202813,25,1987,5/25/1987,A Thousand Hours - **** Remaster,True
['The Cure'],[137390],0.32299999999999995,0.919,0.8640000000000001,170.90900000000002,-5.074,1,2,0.0281,0.00043499999999999995,0.9490000000000001,0.0457,0,142813,24,1987,5/25/1987,Hey You!!! - **** Remaster,True
['The Cure'],[137390],0.375,0.799,0.612,120.46,-11.234000000000002,0,9,0.159,0.000156,0.35700000000000004,0.0519,0,322533,24,1987,5/25/1987,All I Want,True
['The Cure'],[137390],0.444,0.57,0.29600000000000004,204.468,-11.623,1,7,0.10099999999999999,0.858,0.10400000000000001,0.0288,0,181320,24,1989,5/2/1989,Prayers for Rain - RS Home Demo ************ - 04/88,True
['The Cure'],[137390],0.258,0.7509999999999999,0.23600000000000002,172.28900000000002,-10.147,1,5,0.004220000000000001,0.115,0.6990000000000001,0.0412,0,406827,29,1992,4/21/1992,End,True
['The Cure'],[137390],0.623,0.909,0.879,134.991,-3.278,1,2,0.00801,0.0153,0.223,0.0414,0,250907,37,2001,11/13/2001,Cut Here,True
['The Cure'],[137390],0.34600000000000003,0.9740000000000001,0.5770000000000001,93.366,-4.365,1,2,0.8809999999999999,0.9670000000000001,0.29,0.151,0,160160,20,1979,5/11/1979,"**** Face - Live in the Rocket, Crawley *****",True
['The Cure'],[137390],0.6829999999999999,0.27399999999999997,0.636,111.501,-14.507,0,9,0.22399999999999998,0.8640000000000001,0.0715,0.147,0,240400,20,1980,4/18/1980,Seventeen Seconds - **** Remaster,True
['The Cure'],[137390],0.701,0.424,0.9279999999999999,140.312,-8.332,0,11,0.0292,0.61,0.11599999999999999,0.0471,0,205440,20,1980,4/18/1980,I Dig You,True
['The Cure'],[137390],0.473,0.8320000000000001,0.23800000000000002,100.881,-5.841,0,10,0.0916,0.498,0.10099999999999999,0.0283,0,266573,20,1982,5/3/1982,Cold - **** Remaster,True
['The Cure'],[137390],0.61,0.795,0.893,133.381,-7.597,1,7,0.449,0.162,0.11800000000000001,0.0326,0,224187,22,1985,8/26/1985,The Baby Screams - **** Remaster,True
['The Cure'],[137390],0.428,0.75,0.762,173.793,-7.232,0,9,0.0327,0.802,0.48,0.025,0,417867,24,1987,5/25/1987,The Snakepit - **** Remaster,True
['The Cure'],[137390],0.706,0.679,0.5479999999999999,115.37700000000001,-4.408,1,1,0.759,0.00045099999999999996,0.363,0.0305,0,257200,31,1996,5/6/1996,The ****,True
['The Cure'],[137390],0.705,0.415,0.524,62.253,-9.698,0,6,0.4,0.435,0.115,0.0426,0,137067,20,1979,5/11/1979,******** - **** Remaster,True
['The Cure'],[137390],0.603,0.679,0.785,144.001,-4.545,0,2,0.18899999999999997,0.00149,0.12,0.0313,0,209960,19,1979,5/11/1979,Play with Me - ***** Imaginary Boys Studio Outtake *****,True
['The Cure'],[137390],0.655,0.8420000000000001,0.727,110.37,-5.349,0,10,0.00125,0.642,0.11,0.0264,0,375173,20,1982,5/3/1982,The Figurehead - **** Remaster,True
['The Cure'],[137390],0.516,0.836,0.649,116.566,-5.872000000000001,1,0,0.0017100000000000001,0.165,0.136,0.0319,0,262493,20,1982,5/3/1982,A Short Term Effect - **** Remaster,True
['The Cure'],[137390],0.6779999999999999,0.775,0.616,81.935,-6.143,0,9,0.145,0.0,0.281,0.0374,0,219920,21,1984,4/30/1984,Piggy in the Mirror - **** Remaster,True
['The Cure'],[137390],0.769,0.915,0.64,117.181,-6.553999999999999,1,0,0.396,0.5329999999999999,0.212,0.0889,0,158040,21,1985,8/26/1985,**** - **** Remaster,True
['The Cure'],[137390],0.49,0.799,0.675,145.415,-11.334000000000001,0,4,0.19899999999999998,0.000205,0.21600000000000003,0.0387,0,314200,23,1987,5/25/1987,How Beautiful You Are,True
['The Cure'],[137390],0.35100000000000003,0.493,0.37200000000000005,157.92700000000002,-12.02,1,7,0.778,0.795,0.0958,0.049,1,374840,24,1987,5/25/1987,The Kiss,True
['The Cure'],[137390],0.516,0.8809999999999999,0.688,89.47200000000001,-9.463,1,8,0.0787,0.747,0.168,0.0589,0,161187,24,1989,5/2/1989,Fascination Street - RS Home Demo ************ - 04/88,True
['The Cure'],[137390],0.465,0.841,0.6890000000000001,168.743,-5.767,0,11,0.00486,0.0,0.109,0.0634,0,157533,63,1979,5/11/1979,Boys Don't Cry - Single Version,True
['The Cure'],[137390],0.633,0.62,0.42100000000000004,81.117,-11.270999999999999,1,0,0.34,0.605,0.0977,0.0648,0,354933,54,1980,4/18/1980,A Forest - **** Remaster,True
['The Cure'],[137390],0.725,0.524,0.961,185.13400000000001,-11.120999999999999,1,11,0.0748,0.764,0.0819,0.11599999999999999,0,203267,60,1985,8/26/1985,Close to Me - **** Remaster,True
['The Cure'],[137390],0.541,0.83,0.711,142.592,-6.246,1,9,0.109,0.701,0.16699999999999998,0.0316,0,177987,54,1985,8/26/1985,In Between Days - **** Remaster,True
['The Cure'],[137390],0.43,0.971,0.764,151.219,-3.845,1,9,0.0271,2.1600000000000003e-05,0.185,0.0524,0,212000,66,1987,5/25/1987,Just like Heaven,True
['The Cure'],[137390],0.611,0.813,0.821,140.112,-7.689,0,9,0.33899999999999997,0.898,0.22399999999999998,0.0279,0,209573,60,1989,5/2/1989,Lovesong - **** Remaster,True
['The Cure'],[137390],0.484,0.7759999999999999,0.495,171.935,-6.48,1,9,0.00371,0.109,0.131,0.0312,0,448467,58,1989,5/2/1989,Pictures of You - **** Remaster,True
['The Cure'],[137390],0.718,0.557,0.586,94.095,-10.679,1,9,0.185,0.7070000000000001,0.055,0.0328,0,249880,53,1989,5/2/1989,Lullaby - **** Remaster,True
['The Cure'],[137390],0.526,0.762,0.505,136.203,-12.437000000000001,0,0,0.0009720000000000001,0.00011599999999999999,0.33799999999999997,0.0342,0,214400,67,1992,4/21/1992,Friday I'm in Love,True
['The Cure'],[137390],0.442,0.935,0.514,151.44799999999998,-6.903,1,9,0.0524,0.000307,0.188,0.0424,0,212013,50,1987,5/25/1987,Just like Heaven - **** Remaster,True
['The Cure'],[137390],0.508,0.91,0.491,100.05799999999999,-5.742999999999999,0,0,0.00134,0.465,0.15,0.0786,0,316173,47,1989,5/2/1989,Fascination Street - **** Remaster,True
['The Cure'],[137390],0.764,0.713,0.713,146.077,-8.339,1,1,0.222,5.88e-06,0.0986,0.225,0,203400,45,1979,5/11/1979,Fire in Cairo - **** Remaster,True
['The Cure'],[137390],0.6559999999999999,0.43700000000000006,0.355,174.701,-10.437000000000001,1,0,0.00624,0.0264,0.157,0.0981,0,222093,42,1979,5/11/1979,***** ******** ***** - **** Remaster,True
['The Cure'],[137390],0.6759999999999999,0.8390000000000001,0.855,80.417,-8.775,0,11,0.0364,0.0164,0.1,0.0752,0,220640,44,1980,4/18/1980,Play for Today - **** Remaster,True
['The Cure'],[137390],0.503,0.9229999999999999,0.5589999999999999,124.15700000000001,-5.526,0,9,0.000471,6.21e-05,0.10400000000000001,0.0685,0,253333,43,1981,4/10/1981,Charlotte ********* - Single Version,True
['The Cure'],[137390],0.778,0.725,0.715,91.23299999999999,-9.925,1,0,0.0255,0.000134,0.0341,0.0426,0,198507,43,1985,8/26/1985,Six Different Ways - **** Remaster,True
['The Cure'],[137390],0.629,0.9490000000000001,0.7190000000000001,107.79799999999999,-4.664,0,0,0.461,8.56e-06,0.0522,0.048,0,194133,44,1987,5/25/1987,Why Can't I Be You?,True
['The Cure'],[137390],0.593,0.943,0.125,122.02,-5.9479999999999995,1,2,0.308,0.0284,0.366,0.0568,0,499973,45,1989,5/2/1989,Disintegration - **** Remaster,True
['The Cure'],[137390],0.361,0.428,0.125,86.884,-9.282,1,0,0.00451,0.66,0.0879,0.0306,0,317347,44,1989,5/2/1989,Plainsong - **** Remaster,True
['The Cure'],[137390],0.484,0.7759999999999999,0.495,171.935,-6.48,1,9,0.00371,0.109,0.131,0.0312,0,448467,43,1989,5/2/1989,Pictures of You - **** Remaster,True
['The Cure'],[137390],0.611,0.813,0.821,140.112,-7.689,0,9,0.33899999999999997,0.898,0.22399999999999998,0.0279,0,209573,43,1989,5/2/1989,Lovesong - **** Remaster,True
['The Cure'],[137390],0.528,0.5920000000000001,0.728,150.187,-13.59,1,9,0.16,0.000916,0.223,0.0321,0,311867,49,1992,4/21/1992,A Letter to Elise,True
['The Cure'],[137390],0.618,0.7170000000000001,0.7609999999999999,114.802,-12.107000000000001,1,9,0.0164,0.000339,0.0594,0.03,0,213333,48,1992,4/21/1992,High,True
['The Cure'],[137390],0.74,0.816,0.963,91.91,-4.763999999999999,1,0,0.49700000000000005,0.0,0.195,0.0765,0,220427,52,2001,11/13/2001,The Lovecats,True
['The Cure'],[137390],0.539,0.805,0.6659999999999999,183.546,-14.390999999999998,0,6,0.0792,0.0015,0.0832,0.048,0,176960,40,1979,5/11/1979,Jumping ******* Else's Train - Single Version,True
['The Cure'],[137390],0.496,0.89,0.898,171.442,-7.461,1,9,0.0185,0.254,0.738,0.051,0,219533,39,1981,4/10/1981,Primary - **** Remaster,True
['The Cure'],[137390],0.42,0.889,0.634,135.421,-5.86,1,0,0.00402,0.488,0.0795,0.0393,0,274240,39,1982,5/3/1982,The Hanging Garden - **** Remaster,True
['The Cure'],[137390],0.49700000000000005,0.892,0.536,147.187,-6.519,1,2,0.00225,0.601,0.168,0.0485,0,271293,40,1985,8/26/1985,Push - **** Remaster,True
